size,anchor,variant,implementation_mode,lambda_mem,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20260826,3.0,0.31385416666666666,0.996,0.696,13.204,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20268848,2.0,0.352375,1.0,0.708,14.888,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20268848,2.5,0.3514583333333333,1.0,0.636,13.136,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20268848,3.0,0.3245208333333333,1.0,0.688,13.156,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20276870,2.0,0.368375,1.0,0.632,13.352,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20276870,2.5,0.33797916666666666,1.0,0.712,14.532,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20276870,3.0,0.3143125,1.0,0.74,14.148,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20284892,2.0,0.356125,1.0,0.676,14.328,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20284892,2.5,0.3368125,1.0,0.7,14.236,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20284892,3.0,0.3326458333333333,1.0,0.652,12.604,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20292914,2.0,0.35272916666666665,1.0,0.712,15.252,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20292914,2.5,0.3465416666666667,1.0,0.668,13.512,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20292914,3.0,0.32166666666666666,0.996,0.684,13.072,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20300936,2.0,0.35972916666666666,1.0,0.688,14.692,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20300936,2.5,0.34547916666666667,1.0,0.652,13.372,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20300936,3.0,0.3392291666666667,1.0,0.628,12.252,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20308958,2.0,0.37025,1.0,0.62,13.288,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20308958,2.5,0.3438125,1.0,0.692,14.116,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20308958,3.0,0.3375,1.0,0.616,11.816,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20316980,2.0,0.35408333333333336,1.0,0.704,15.256,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20316980,2.5,0.3380208333333333,1.0,0.684,13.78,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.8,20316980,3.0,0.32827083333333335,1.0,0.664,12.604,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.9,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,0.95,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.0,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.1,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.25,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,gain_only,gain_only_pSA,1.4,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
N288_M144,lambda,pSA,pSA,0.0,20260826,2.0,0.3293055555555556,1.0,1.0,48.024,0.010990972222222221,0.1402,250,72000
